,AgeGyr,AscendingNodeDeg,Declination,DiscoveryMethod,DiscoveryYear,DistFromSunParsec,Eccentricity,HostStarAgeGyr,HostStarMassSlrMass,HostStarMetallicity,Host_Star_Radius_Solar,Host_Star_Temperature_Kelvin,InclinationDeg,IsInHabitableZone,Is_In_Habitable_Zone,LastUpdated,ListsPlanetIsOn,LongitudeDeg,Luminosity_of_Host_Star,Maximum_Greenhouse,Maximum_Greenhouse_S_eff,PeriastronDeg,PeriodDays,PlanetIdentifier,Planetary_Mass_Jupiter,RadiusJpt,RightAscension,Runaway_Greenhouse,Runaway_Greenhouse_S_eff,Semi_Major_Axis_AU},SurfaceTempK,TypeFlag
2889,,,-22 25 41,RV,2006.0,94.0,0.05,,1.33,0.343,1.7,6037.0,,False,,06/04/18,Confirmed planets,,3.3921150356686423,3.020045558480557,0.3719149043763374,,26.73,HD 224693 b,0.71,,23 59 54,1.6635075809489086,1.22580391240967,0.233,718.9,0.0
2890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2897,,,-35 34 15,RV,2004.0,33.0,0.16,,1.07,0.27,1.09,5432.0,,False,,10/12/31,Confirmed planets,,0.9140712863949325,1.652190960109778,0.3348571553233261,,2627.08,HD 117207 b,2.06,,13 29 21,0.8952372825670948,1.1405222078877633,3.78,128.4,0.0
2898,,,+74 29 22,RV,2010.0,65.6,0.12,,1.01,0.1,1.02,5844.0,,False,,10/06/28,Confirmed planets,,1.0723318324407791,1.7259975054503542,0.3599555473181901,,68.27,HD 109246 b,0.77,,12 32 07,0.9463988257217407,1.1972388822709696,0.33,452.6,0.0
2899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2905,,185.3,-19 20 01.4991,RV,2008.0,49.0,0.84785,,1.35,0.17,2.12,5969.0,177.3,False,,14/11/06,"Controversial, Planets in binary systems, S-type",,5.041573037008085,3.7028430631071565,0.3677015423354016,51.62,359.5546,HD 156846 b,263.0,,17 20 34.31129,2.0364867761195895,1.2156341011501093,1.096,,2.0
2906,,,+06 13 08.97,transit,2014.0,592.0,0.077,3.3,1.099,0.17,1.136,5939.0,89.749,False,,14/08/28,Confirmed planets,,1.418724241800038,1.9692572245669615,0.36584160589016224,210.0,9.75598,CoRoT-22 b,0.0383853003178,0.435365216104,18 42 40.109,1.0822919840955636,1.2111811574610034,0.092,885.0,0.0
2907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2910,,,+44 55 38,transit,2014.0,900.0,0.772,9.3,0.99,0.27,1.13,5520.0,89.66,False,,14/06/25,"Confirmed planets, Planets in binary systems, S-type",,1.0476138312855003,1.7550200068035808,0.34012384520679995,141.3,86.647661,KOI-1257 b,1.45,0.94,19 24 54,0.9536037742171115,1.1520340118681598,0.382,511.0,2.0
2911,,,+42 03 41,,2016.0,,,5.47,1.128,0.377,1.076,5747.0,88.74,,,16/09/18,Confirmed planets,,1.1160338235854463,1.7756533729567208,0.3539655333873751,,2.8792319,Qatar-5 b,4.32,1.107,00 28 13,0.971165136471479,1.1832899885574668,0.04127,,0.0
2912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2914,,,-50 37 20,RV,2009.0,56.2,0.81,,1.06,0.36,1.48,5664.0,,,False,10/09/08,Confirmed planets,,1.9920692665219268,2.389575690547581,0.34886937909026366,,1116.0,HD 28254 b,1.16,,04 24 51,1.3039438754057595,1.1716196249873654,2.15,196.8,0.0
2915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,,,+41 53 28,transit,2012.0,426.2,0.25,3.16,1.28,0.02,1.52,6182.0,89.3,False,,13/03/15,Confirmed planets,,2.9818871573031176,2.79809981055017,0.38085950654807105,,3.743208,Kepler-89 b,0.0330298,0.1558328,19 49 19,1.5458920763594453,1.2477651803851475,0.05119,1486.0,0.0
2922,,,+41 53 28,transit,2012.0,426.2,0.43,3.16,1.28,0.02,1.52,6182.0,88.36,False,,13/03/15,Confirmed planets,,2.9818871573031176,2.79809981055017,0.38085950654807105,,10.423648,Kepler-89 c,0.04907293,0.39368287,19 49 19,1.5458920763594453,1.2477651803851475,0.1013,1012.0,0.0
2923,,,+41 53 28,transit,2012.0,426.2,0.022,3.16,1.28,0.02,1.52,6182.0,89.871,False,,15/12/03,Confirmed planets,,2.9818871573031176,2.79809981055017,0.38085950654807105,,22.342989,Kepler-89 d,0.33,1.0,19 49 19,1.5458920763594453,1.2477651803851475,0.1684,806.0,0.0
2924,,,+41 53 28,transit,2012.0,426.2,0.019,3.16,1.28,0.02,1.52,6182.0,89.76,False,,13/03/15,Confirmed planets,,2.9818871573031176,2.79809981055017,0.38085950654807105,,54.32031,Kepler-89 e,0.11009952,0.59781473,19 49 19,1.5458920763594453,1.2477651803851475,0.3046,584.0,0.0
2925,,,+10 12 24,transit,2013.0,543.0,0.0,5.7,1.048,0.23,1.104,5645.0,88.7,False,,13/01/02,Confirmed planets,,1.0936590663615229,1.7735105456885558,0.3477077791552765,,3.332688,HAT-P-43 b,0.66,1.283,08 35 42,0.9672447998433159,1.1689855707773475,0.0443,1361.0,0.0
2926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2933,,,-19 36 58,RV,2011.0,31.9,0.46,,,,,5940.0,,,,11/09/12,Confirmed planets,,,,0.3659036044288,,104.84,HD 157172 b,0.12,,17 22 35,,1.21132922802176,0.416,347.9,0.0
2934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2939,,,-23 37 10,RV,2010.0,110.6,0.177,,1.84,0.26,4.6,5014.0,,False,,10/03/19,Confirmed planets,,11.817918961906303,6.164671656576257,0.31097187153353667,,663.0,HD 181342 b,3.3,,19 21 04,3.290769009237173,1.091305163870439,1.78,354.7,0.0
2940,,,-27 37 20,RV,2008.0,37.84,0.038,,0.99,0.23,,5675.0,,,,09/01/13,Confirmed planets,,,,0.34954280477027655,,4.0845,HD 47186 b,0.07167,,06 36 09,,1.1731511651732474,0.05,1123.6,0.0
2941,,,-27 37 20,RV,2008.0,37.84,0.249,,0.99,0.23,,5675.0,,,,09/01/13,Confirmed planets,,,,0.34954280477027655,,1353.6,HD 47186 c,0.35061,,06 36 09,,1.1731511651732474,2.395,161.7,0.0
2942,,,+00 06 16,RV,2011.0,52.0,0.26,,1.13,0.21,1.06,5922.0,,False,,11/09/15,Confirmed planets,,1.2211622445936126,1.8296440429163034,0.3647876750047815,,282.4,HD 164509 b,0.48,,18 01 31,1.005155351078059,1.2086679062602848,0.875,286.2,0.0
2943,,,-35 59 54,transit,2011.0,,0.0,,0.909,0.36,0.945,5140.0,84.47,False,,11/05/17,Confirmed planets,,0.5508129201622869,1.3162107754022927,0.3179459043328,,3.1260876,WASP-45 b,1.007,1.16,00 20 57,0.7059842902826335,1.10513172013056,0.04054,1094.2,0.0
2944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2949,,,-08 19 40,RV,2010.0,99.4,0.0,,1.36,0.26,2.53,5222.0,,False,,10/12/15,Confirmed planets,,4.206070405229572,3.610843935142893,0.32259609189434946,,696.3,HD 38801 b,10.7,,05 47 59,1.9425700121452463,1.114610622664182,1.7,280.9,0.0
2950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2954,,,-37 48 10.8901,RV,2014.0,20.67,0.25,,1.364,0.19,,5729.0,,,,14/01/25,Confirmed planets,,,,0.3528576269442984,244.0,3827.0,HD 114613 b,0.48,,13 12 03.18502,,1.180737198974419,5.16,,0.0
2955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2959,,,+28 29 59.5055,RV,2006.0,50.28,0.3,4.2,1.28,0.11,1.88,5980.0,,False,,16/01/22,"Confirmed planets, Planets in binary systems, S-type",,3.994003675802742,3.2927152738924423,0.368383444,173.0,6.838,HD 185269 b,0.94,,19 37 11.74092,1.8113833176500505,1.2172722816,0.077,,2.0
2960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2961,,,+50 36 13,RV,2001.0,58.4,0.93369,7.63,0.98,0.43,0.978,5370.0,89.341,False,,15/07/21,"Confirmed planets, Planets in binary systems, S-type",,0.7028503705308952,1.4567784018482028,0.33118898954042497,300.53,111.4273,HD 80606 b,3.94,0.921,09 22 37,0.7877459630347623,1.1326363766987597,0.463,339.6,2.0
2962,,,+21 05 50,RV,2006.0,52.9,0.1427,,0.99,0.26,1.0,5485.0,,False,,09/06/03,Confirmed planets,,0.7998242241243446,1.5382442816932047,0.3380211965622765,,6.673855,HIP 14810 b,3.88,,03 11 14,0.8349060632474917,1.1474118304925474,0.0692,918.2,0.0
2963,,,+21 05 50,RV,2006.0,52.9,0.164,,0.99,0.26,1.0,5485.0,,False,,09/06/03,Confirmed planets,,0.7998242241243446,1.5382442816932047,0.3380211965622765,,147.73,HIP 14810 c,1.28,,03 11 14,0.8349060632474917,1.1474118304925474,0.545,327.0,0.0
2964,,,+21 05 50,RV,2009.0,52.9,0.173,,0.99,0.26,1.0,5485.0,,False,,09/06/03,Confirmed planets,,0.7998242241243446,1.5382442816932047,0.3380211965622765,,962.0,HIP 14810 d,0.57,,03 11 14,0.8349060632474917,1.1474118304925474,1.89,175.6,0.0
2965,,,+25 44 39,RV,2009.0,10.34,0.3,,0.54,0.08,,3700.0,,,,09/12/17,Confirmed planets,,,,0.2533328094208,,598.3,Gliese 649 b,0.328,,16 58 09,,1.0003527471513598,1.135,102.2,0.0
2966,,,+25 44 39,RV,2013.0,10.34,0.2,,0.54,0.08,,3700.0,,,,15/04/23,Controversial,,,,0.2533328094208,334.0,4.4762,GJ 649.02,0.03,,16 58 09,,1.0003527471513598,0.043,,0.0
2967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2968,,,+48 02 24.81,transit,2014.0,1430.0,0.0323,5.3,1.129,-0.04,1.606,6150.0,89.64,False,,14/11/17,Confirmed planets,,3.260465211505598,2.93347002774775,0.378892719458425,,50.790391,Kepler-117 c,1.84,1.101,19 15 10.326,1.6196561976170734,1.2428934415907598,0.2804,704.0,0.0
2969,,,+48 02 24.81,transit,2014.0,1430.0,0.0493,5.3,1.129,-0.04,1.606,6150.0,88.74,False,,14/11/17,Confirmed planets,,3.260465211505598,2.93347002774775,0.378892719458425,,18.7959228,Kepler-117 b,0.094,0.719,19 15 10.326,1.6196561976170734,1.2428934415907598,0.1445,984.0,0.0
2970,,270.0,+40 40 09,transit,2013.0,385.0,0.0561,2.45,1.022,0.37,0.961,5513.0,0.931,False,,13/04/17,Confirmed planets,6.425,0.7538531797114887,1.4896834857684946,0.33970251669252594,90.7,10.9542,KOI-142 b,0.0055264,0.37647,19 24 35,0.8383052046549448,1.072710288449547,0.098,791.0,0.0
2971,,259.0,+40 40 09,timing,2013.0,385.0,0.05628,2.45,1.022,0.37,0.961,5513.0,3.7,False,,13/04/17,Confirmed planets,253.0,0.7538531797114887,1.4896834857684946,0.33970251669252594,271.1,22.1,KOI-142 c,0.76,,19 24 35,0.8092559548735927,1.1511050609896243,0.1529,,0.0
2972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2973,,,-41 16 11,RV,2009.0,52.5,0.15,,1.13,0.02,1.19,6136.0,,False,,10/09/08,Confirmed planets,,1.7738763856180066,2.1661979069645265,0.3780307157401965,,1313.0,HD 8535 b,0.68,,01 23 37,1.1956849625947055,1.2407658091850893,2.45,188.3,0.0
2974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2975,,,+49 39 11,RV,2007.0,109.0,0.166,,2.3,0.18,,4650.0,,,,07/05/07,Confirmed planets,,,,0.2921412717684249,,359.9,HD 17092 b,4.6,,02 46 22,,1.0565872250027601,1.29,513.6,0.0
2976,,,-28 34 58,RV,2011.0,17.8,0.38,,,,,5150.0,,,,11/09/12,Confirmed planets,,,,0.31850846374842495,,18.596,HD 154088 b,0.0193,,17 04 28,,1.10626768599876,0.1316,643.6,0.0
2977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2978,,,-03 48 30,RV,2006.0,91.0,0.008,,1.21,0.257,1.22,6028.0,,False,,10/12/22,Confirmed planets,,1.7366034587782446,2.162490247474357,0.37135762584491006,,2.1375,HD 86081 b,1.5,,09 56 06,1.19091124484032,1.2244522954188226,0.039,1486.6,0.0
2979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2983,,,-45 24 34,transit,2016.0,454.0,0.5,6.4,0.91,0.03,0.892,5406.0,87.16,False,,16/07/11,Confirmed planets,,0.6005122898779173,1.3422516212739053,0.33331436076537985,,3.7992969,HATS-20 b,0.273,0.776,13 12 32,0.7266814006524049,1.1371920390587882,0.04619,,0.0
2984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2988,,,-79 51 04,RV,2000.0,17.62,0.511,0.8,0.9,0.1,0.9,5540.0,,False,,14/06/24,"Confirmed planets, Planets in binary systems, S-type",,0.6742362578960839,1.4054615580193084,0.3413297643008,,133.71,Gliese 3021 A b,3.37,,00 16 12,0.7641372857864431,1.15470041174016,0.49,,2.0
2989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2997,,,+46 33 59,transit,2014.0,482.39,,,0.634,,0.571,4486.0,,,,16/01/13,Confirmed planets,,0.11668024147101906,0.6405706683486639,0.2843565407020935,,12.282972,Kepler-26 b,0.016097,0.26792,18 59 45,0.3343884570565469,1.04350555297192,,,0.0
2998,,,+46 33 59,transit,2014.0,482.39,,,0.634,,0.571,4486.0,,,,16/01/13,Confirmed planets,,0.11668024147101906,0.6405706683486639,0.2843565407020935,,17.251204,Kepler-26 c,0.019492,0.26792,18 59 45,0.3343884570565469,1.04350555297192,,,0.0
2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,,,-56 39 00,RV,2002.0,89.8,0.67,,0.98,0.1,1.21,5947.0,,False,,09/10/07,Confirmed planets,,1.6182682757483204,2.1017667336531813,0.36633759733387705,,1183.0,HD 2039 b,4.9,,00 24 20,1.1553360073281667,1.212366430928193,2.2,188.3,0.0
3002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003,,,+17 05 09,RV,2003.0,92.0,,,,,11.62,5150.0,,,,11/01/03,Confirmed planets,,83.93231425443221,16.233198914132988,0.31850846374842495,,303.0,HD 59686 b,5.25,,07 31 48,8.710327524177034,1.10626768599876,0.911,728.2,0.0
3004,,,+42 45 07,RV,2010.0,11.0,0.314,,0.34,0.32,0.4,3190.0,,,True,10/04/27,Confirmed planets,,0.014641000000000006,0.2480066895311458,0.238036716014425,,41.397,HIP 57050 b,0.298,,11 41 45,0.12201140537927485,0.9834898485507598,0.163506,218.6,0.0
3005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008,,,+40 34 39,transit,2014.0,720.0,,5.0,0.87,0.09,0.8,5150.0,89.36,,,14/10/02,Confirmed planets,,0.39782943766338996,1.1176040560504639,0.31850846374842495,,3.52563254,KOI-830 b,1.27,1.08,19 22 20,0.5996783149175239,1.10626768599876,0.0433,1070.0,0.0
3009,,,+00 07 19,transit,2008.0,680.0,0.0,,1.37,-0.02,1.56,6740.0,85.9,False,,12/04/05,Confirmed planets,,4.437892812498795,3.276036766595414,0.4135035803648,,4.2568,CoRoT-3 b,21.66,1.01,19 28 13,1.825240284522811,1.33209966084096,0.057,1554.7,0.0
3010,,,-05 40 27,RV,2009.0,26.5,0.778,3.6,1.23,0.29,1.53,5861.0,,,True,12/11/29,Confirmed planets,,2.4409437579710165,2.6002824050758138,0.361007927031135,78.4,1159.0,HD 30562 b,1.373,,04 48 36,1.42639526481722,1.1997147435191156,2.315,208.7,0.0
3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012,,,+44 02 35.33,RV,2011.0,96.0,0.22,,1.01,-0.19,,5985.0,,,,11/07/06,"Confirmed planets, Planets in binary systems, S-type",,,,0.36869337267915153,,1544.0,HD 132563 B b,1.49,,14 58 21.519,,1.2180178363765475,2.62,158.5,2.0
3013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3015,,,+00 45 32,transit,2012.0,200.0,0.0,,1.559,,2.26,6050.0,84.2,False,,14/01/26,Confirmed planets,,6.0468111142552425,4.027838976000036,0.372719575182425,,2.9036747,WASP-71 b,2.242,1.46,01 57 03,2.2192520659253043,1.2277590299355599,0.04631,1888.1,0.0
3016,,,+07 21 12.0508,RV,2010.0,46.5,0.27,8.5,1.07,0.14,1.38,5836.0,,,True,16/03/09,Confirmed planets,,1.952123688065105,2.330387101900366,0.3594605178253004,104.0,1049.0,HD 34445 b,0.79,,05 17 40.98051,1.2775388792593083,1.1960768362017424,2.07,,0.0
3017,,,+02 11 47.44,RV,2013.0,83.8,0.106,,2.17,-0.24,12.3,4770.0,,False,,13/04/17,Confirmed planets,,69.21046462867034,15.23668450261697,0.29811979566242497,132.0,277.02,Omega Serpentis b,1.7,,15 50 17.55,8.053233811123258,1.06716395604116,1.1,,0.0
3018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3021,,,+30 57 33,RV,2011.0,25.92,0.187,,0.73,0.09,0.68,4640.0,,False,,11/09/15,Confirmed planets,,0.18939904000000007,0.8058517235214514,0.2916537032228,,8.1352,HIP 57274 b,0.036,,11 44 41,0.4235546913704854,1.0557443855385598,0.07,636.3,0.0
3022,,,+30 57 33,RV,2011.0,25.92,0.05,,0.73,0.09,0.68,4640.0,,False,,11/09/15,Confirmed planets,,0.18939904000000007,0.8058517235214514,0.2916537032228,,32.03,HIP 57274 c,0.41,,11 44 41,0.4235546913704854,1.0557443855385598,0.178,399.8,0.0
3023,,,+30 57 33,RV,2011.0,25.92,0.27,,0.73,0.09,0.68,4640.0,,False,,11/09/15,Confirmed planets,,0.18939904000000007,0.8058517235214514,0.2916537032228,,431.7,HIP 57274 d,0.527,,11 44 41,0.4235546913704854,1.0557443855385598,1.01,167.1,0.0
3024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3028,,,+48 46 39,transit,2014.0,684.83,,,1.04,-0.12,1.04,6150.0,,,,15/12/03,Confirmed planets,,1.3672727787470609,1.899631898416974,0.378892719458425,,74.920137,Kepler-297 c,0.13,0.66,18 52 50,1.048843365829238,1.2428934415907598,,,0.0
3029,,,+49 13 54,transit,2012.0,436.937,,,1.071,,1.619,5911.0,,,,12/06/22,Confirmed planets,,2.8276494020978182,2.7867562531261134,0.364105795799276,,13.83988,Kepler-36 b,0.01346359,0.13778,19 25 00,1.5856021308042731,1.1247010979806247,0.1151,978.8,0.0
3030,,,+49 13 54,transit,2012.0,436.937,,,1.071,,1.619,5911.0,,,,12/06/22,Confirmed planets,,2.8276494020978182,2.7867562531261134,0.364105795799276,,16.23855,Kepler-36 c,0.02541726,0.33526835,19 25 00,1.5305619609005439,1.2070457450639465,0.1283,927.8,0.0
3031,,,-54 06 24,transit,2016.0,351.0,0.079,5.5,1.032,0.16,1.073,5670.0,87.37,False,,16/07/28,Confirmed planets,,1.0515252488008993,1.7352016980538345,0.34923662071442496,,4.6058749,HATS-29 b,0.653,1.251,09 00 23,0.9470259261753101,1.1724544196195599,0.05475,,0.0
3032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3033,,,-60 12 00,RV,2003.0,34.2,0.5,,1.09,0.21,1.03,5834.0,,,False,10/12/29,Confirmed planets,,1.0859958716265976,1.7384541833102802,0.35933678305767425,,386.3,HD 142415 b,1.62,,15 57 40,0.9529875772861998,1.1957866360169591,1.05,250.5,0.0
3034,,,-10 51 14,,2017.0,,0.0,,0.69,0.02,0.66,4430.0,89.7,False,,17/02/17,Confirmed planets,90.0,0.14824866860232713,0.7253086697483627,0.281802644515625,,5.72149,WASP-107 b,0.12,0.94,12 33 33,0.3776635138830624,1.0393952852250001,0.055,,0.0
3035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3048,,,-27 31 20,transit,2010.0,169.0,0.0,,1.0,-0.05,0.95,5750.0,87.7,False,,12/03/23,Confirmed planets,,0.8717794252661116,1.5689514030463163,0.354150314094425,,3.76483,WASP-25 b,0.58,1.26,13 01 26,0.8581820781766121,1.1837165880579599,0.0474,1135.0,0.0
3049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3055,,,+40 47 03,transit,2014.0,545.29,0.04,,1.101,-0.07,1.735,5923.0,89.4,False,,15/07/28,Confirmed planets,,3.2738133441648043,2.9955045237200193,0.3648496676629214,,13.726976,Kepler-338 b,0.0963,0.22236,18 51 54,1.6456858722534649,1.2088155354908372,0.116,,0.0
3056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3058,,,+40 47 03,transit,2014.0,545.29,0.05,,1.101,-0.07,1.735,5923.0,,False,,15/07/28,Confirmed planets,,3.2738133441648043,2.9955045237200193,0.3648496676629214,,9.34149,Kepler-338 e,0.027,0.139,18 51 54,1.6456858722534649,1.2088155354908372,0.09,,0.0
3059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3062,,,-50 16 04.1606,RV,2014.0,53.6,0.096,5.5,0.961,-0.2,1.01,5902.0,,,True,15/11/17,Confirmed planets,,1.0937739959243173,1.7345344884757694,0.3635479624451943,314.0,492.3,HD 564 b,0.33,,00 09 52.82123,0.9524460650371668,1.2057209587127735,1.2,,0.0
3063,,,-08 40 57,RV,2016.0,,0.0,1.0,1.26,0.34,1.11,5840.0,85.19,False,,16/03/18,Confirmed planets,,1.266442194890235,1.8763663184189627,0.3597080148068,,3.9516205,WASP-157 b,0.576,1.045,13 26 37,1.0287449876169994,1.19665761102336,0.0529,,0.0
3064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
